id,content,answers.content,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.atmosphere,answers.content,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.atmosphere,answers.content,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.atmosphere
906,《雷雨》是话剧还是诗歌？,话剧,32,30,28,26,24,16,4,话剧。,32,30,28,26,24,16,4,,,,,,,,
907,螳螂会飞吗？（请回答会或不会）,会,32,30,28,26,24,16,4,会。,32,30,28,26,24,16,4,,,,,,,,
908,世界上第一个农夫是神农吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
909,花能否食用？（请回答能或不能）,能,32,30,28,26,24,16,4,能。,32,30,28,26,24,16,4,,,,,,,,
910,植物有体温吗？（请回答有或没有）,有,32,30,28,26,24,16,4,有。,32,30,28,26,24,16,4,,,,,,,,
911,不夜城指上海还是北京？,上海,32,30,28,26,24,16,4,上海。,32,30,28,26,24,16,4,,,,,,,,
912,美国的汽车城是哪个城市？,底特律,32,30,28,26,24,16,4,底特律。,32,30,28,26,24,16,4,,,,,,,,
913,美国的石油城是休斯顿还是底特律？,休斯顿,32,30,28,26,24,16,4,休斯顿。,32,30,28,26,24,16,4,,,,,,,,
914,柬埔寨是东盟国成员吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
915,狗为什么总是伸舌头？,天热,32,30,28,26,24,16,4,天热。,32,30,28,26,24,16,4,,,,,,,,
916,鲁迅是哪个城市的人？,绍兴,32,30,28,26,24,16,4,绍兴。,32,30,28,26,24,16,4,,,,,,,,
917,世界卫生组织简称什么？,WHO,32,30,28,26,24,16,4,WHO。,32,30,28,26,24,16,4,,,,,,,,
918,圆舞曲起源于奥地利还是荷兰？,奥地利,32,30,28,26,24,16,4,奥地利。,32,30,28,26,24,16,4,,,,,,,,
919,韩湘是韩愈的侄孙吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
920,非洲的第一大河是尼罗河吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
921,三星堆位于我国哪个省？,四川,32,30,28,26,24,16,4,四川。,32,30,28,26,24,16,4,,,,,,,,
922,卧龙自然保护区位于我国哪个省？,湖北,32,30,28,26,24,16,4,湖北。,32,30,28,26,24,16,4,,,,,,,,
923,“卧龙先生”是谁？,诸葛亮,32,30,28,26,24,16,4,诸葛亮。,32,30,28,26,24,16,4,,,,,,,,
924,“凤雏先生”是谁？,庞统,32,30,28,26,24,16,4,庞统。,32,30,28,26,24,16,4,,,,,,,,
925,五岳中的中岳是？,嵩山,32,30,28,26,24,16,4,嵩山。,32,30,28,26,24,16,4,,,,,,,,
926,武则天的第一个老公是唐太宗还是唐玄宗？,唐太宗,32,30,28,26,24,16,4,唐太宗。,32,30,28,26,24,16,4,,,,,,,,
927,奥林匹克的格言是“更快更高更强”？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
928,胆汁里有消化酶吗？（请回答有或没有）,没有,32,30,28,26,24,16,4,没有。,32,30,28,26,24,16,4,,,,,,,,
929,牛角是每年都要脱换吗？（请回答是或否）,否,32,30,28,26,24,16,4,否。,32,30,28,26,24,16,4,,,,,,,,
930,圆舞曲是华尔兹吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
931,“日光城”指的是拉萨吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
932,地球上的氧气会用完吗？（请回答会或不会）,不会,32,30,28,26,24,16,4,不会。,32,30,28,26,24,16,4,,,,,,,,
933,留声机是谁发明的？,爱迪生,32,30,28,26,24,16,4,爱迪生。,32,30,28,26,24,16,4,,,,,,,,
934,雷达的发明是模仿哪种动物？,蝙蝠,32,30,28,26,24,16,4,蝙蝠。,32,30,28,26,24,16,4,,,,,,,,
935,我国有多少民族？,五十六,32,30,28,26,24,16,4,五十六。,32,30,28,26,24,16,4,56,32,30,28,26,24,16,4
936,南京路在南京么？（请回答在或不在）,不在,32,30,28,26,24,16,4,不在。,32,30,28,26,24,16,4,,,,,,,,
937,而立之年是多少岁？,三十,32,30,28,26,24,16,4,三十。,32,30,28,26,24,16,4,30,32,30,28,26,24,16,4
938,瘦金体是由宋徽宗所创？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
939,中国第一个皇帝是谁？,秦始皇,32,30,28,26,24,16,4,秦始皇。,32,30,28,26,24,16,4,,,,,,,,
940,弱冠指的是多少岁？,二十,32,30,28,26,24,16,4,二十。,32,30,28,26,24,16,4,20,32,30,28,26,24,16,4
941,撒哈拉沙漠位于哪个洲？,非洲,32,30,28,26,24,16,4,非洲。,32,30,28,26,24,16,4,,,,,,,,
942,敦刻尔克位于哪个国家？,法国,32,30,28,26,24,16,4,法国。,32,30,28,26,24,16,4,,,,,,,,
943,撒尿小孩铜像是坐落于与布鲁塞尔吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
944,过量食用菠菜容易缺钙吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
945,端月是农历的几月？,五,32,30,28,26,24,16,4,五。,32,30,28,26,24,16,4,5,32,30,28,26,24,16,4
946,人有12对还是13对肋骨？,十二,32,30,28,26,24,16,4,十二。,32,30,28,26,24,16,4,12,32,30,28,26,24,16,4
947,地球自转是匀速的吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
948,花露水中有没有酒精？（请回答有或没有）,有,32,30,28,26,24,16,4,有。,32,30,28,26,24,16,4,,,,,,,,
949,唐朝的开国皇帝是唐高祖吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
950,江豚是最小的鲸对不对？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
951,1MB=多少KB？（请用数字回答）,1024,32,30,28,26,24,16,4,1024。,32,30,28,26,24,16,4,1024,32,30,28,26,24,16,4
952,柴可夫斯基是俄国人吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
953,《百家姓》成书于哪朝？,宋朝,32,30,28,26,24,16,4,宋朝。,32,30,28,26,24,16,4,,,,,,,,
954,花生开花吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
955,电扇能降低室温吗？（请回答能或不能）,不能,32,30,28,26,24,16,4,不能。,32,30,28,26,24,16,4,,,,,,,,
956,故宫建造耗时13年还是14年？（请回答十三年或十四年）,十三年,32,30,28,26,24,16,4,十三年。,32,30,28,26,24,16,4,13,32,30,28,26,24,16,4
957,世界绿地最多的国家是加拿大吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
958,人是动物吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
959,人是哺乳动物吗？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
960,日内瓦是瑞士的首都吗？（请回答是或否）,否,32,30,28,26,24,16,4,否。,32,30,28,26,24,16,4,,,,,,,,
961,恐龙是通过蛋出生的？（请回答是或否）,是,32,30,28,26,24,16,4,是。,32,30,28,26,24,16,4,,,,,,,,
962,作家莫泊桑是那国人？,法国,32,30,28,26,24,16,4,法国。,32,30,28,26,24,16,4,,,,,,,,
963,君子兰是不是兰花？（请回答是或否）,否,32,30,28,26,24,16,4,否。,32,30,28,26,24,16,4,,,,,,,,
964,泰戈尔是俄国作家吗？（请回答是或否）,否,32,30,28,26,24,16,4,否。,32,30,28,26,24,16,4,,,,,,,,
965,“水浒传”中，谁有“圣手书生”之称？,萧让,32,30,28,26,24,16,4,萧让。,32,30,28,26,24,16,4,,,,,,,,
966,滇”是哪个省的简称？,云南,32,30,28,26,24,16,4,云南。,32,30,28,26,24,16,4,,,,,,,,
967,人的血型有几种？,四种,32,30,28,26,24,16,4,四种。,32,30,28,26,24,16,4,4,32,30,28,26,24,16,4
968,鸟儿的嘴都是一个样子吗？（请回答是或否）,否,32,30,28,26,24,16,4,否。,32,30,28,26,24,16,4,,,,,,,,
969,关公面前耍大刀，歇后语是？,不自量力,32,30,28,26,24,16,4,不自量力。,32,30,28,26,24,16,4,,,,,,,,
970,“断桥是否下过雪，我望着湖面，水中寒月如雪，指尖轻点溶解”是现代流行歌曲哪首歌的歌词？,断桥残雪,32,30,28,26,24,16,4,断桥残雪。,32,30,28,26,24,16,4,,,,,,,,
971,“那年红雪冬青，一袭水袖丹衣，君还记，新冢旧骨葬头七，宿醉朦胧故人归”是电视剧老九门中哪首歌的歌词？,典狱司,32,30,28,26,24,16,4,典狱司。,32,30,28,26,24,16,4,,,,,,,,
972,“凉凉夜色为你思念成河，化作春泥呵护着我，浅浅岁月拂满爱人袖，片片芳菲入水流”是现代流行歌曲哪首歌的歌词？,凉凉,32,30,28,26,24,16,4,凉凉。,32,30,28,26,24,16,4,,,,,,,,
973,韩剧我的女孩中下雪天是什么日子？,周幼琳生日,45,35,30,26,24,16,4,周幼琳生日。,45,35,30,26,24,16,4,,,,,,,,
974,牛郎织女是在农历哪一天相会？,七月初七,45,35,30,26,24,16,4,七月初七。,45,35,30,26,24,16,4,,,,,,,,
975,牛郎织女是在农历哪个地方相会？,鹊桥,45,35,30,26,24,16,4,鹊桥。,45,35,30,26,24,16,4,,,,,,,,
976,2月14号是西方情人节还是东方情人节？,西方,45,35,30,26,24,16,4,西方。,45,35,30,26,24,16,4,,,,,,,,
977,农历七月初七是东方情人节吗？（请回答是或否）,是,45,35,30,26,24,16,4,是。,45,35,30,26,24,16,4,,,,,,,,
978,愿得一心人，下一句是？,白首不分离,45,35,30,26,24,16,4,白首不分离。,45,35,30,26,24,16,4,,,,,,,,
979,君问归期未有期，下一句是？,巴山夜雨涨秋池,45,35,30,26,24,16,4,巴山夜雨涨秋池。,45,35,30,26,24,16,4,,,,,,,,
980,我住长江头？下一句是？,君住长江尾,45,35,30,26,24,16,4,君住长江尾。,45,35,30,26,24,16,4,,,,,,,,
981,衣带渐宽终不悔，为伊消得人憔悴-出自柳永的《凤栖梧》，对吗？（请回答对或错）,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
982,执子之手，下一句是？,与子偕老,45,35,30,26,24,16,4,与子偕老。,45,35,30,26,24,16,4,,,,,,,,
983,白色情人节是3月14号吗？（请回答是或否）,是,45,35,30,26,24,16,4,是。,45,35,30,26,24,16,4,,,,,,,,
984,愿君多采撷，此物最相思。-出自李白的《相思》吗，对吗？（请回答对或错）,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
985,两情若是久长时，下一句是？,又岂在朝朝暮暮,45,35,30,26,24,16,4,又岂在朝朝暮暮。,45,35,30,26,24,16,4,,,,,,,,
986,曾经沧海难为水，除却巫山不是云。-出自元稹《离思五首其四》，对吗？（请回答对或错）,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
987,身无彩凤双飞翼，心有灵犀一点通.-出自李商隐的哪一部作品？,无题,45,35,30,26,24,16,4,无题。,45,35,30,26,24,16,4,,,,,,,,
988,在天愿作比翼鸟，在地愿为连理枝。－出自白居易《长恨歌》，对吗？（请回答对或错）,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
989,情人节送蝴蝶兰表示初恋，对吗？（请回答对或错）,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
990,情人节送红玫瑰表示真诚的爱情吗？（请回答对或错）,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
991,每年的2月14日举行的情人节起源于：古希腊，对吗？（请回答对或错）,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
992,2002年的情人节与元宵节是不是同一天？（请回答是或不是）,是,45,35,30,26,24,16,4,是。,45,35,30,26,24,16,4,,,,,,,,
993,我国的第一部诗歌总集是？,诗经,45,35,30,26,24,16,4,诗经。,45,35,30,26,24,16,4,,,,,,,,
994,丘比特是维纳斯和玛尔斯的儿子吗？（请回答是或不是）,是,45,35,30,26,24,16,4,是。,45,35,30,26,24,16,4,,,,,,,,
995,丘比特常用的武器是金弓还是金剑？,金弓,45,35,30,26,24,16,4,金弓。,45,35,30,26,24,16,4,,,,,,,,
996,耶和华用亚当的一根肋骨创造了第一个女人—夏娃，对吗？（请回答对或错）,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
997,王子变青蛙里，叶天瑜的内裤印有什么图案？,青蛙,45,35,30,26,24,16,4,青蛙。,45,35,30,26,24,16,4,,,,,,,,
998,目前我国结婚证内页上印的是什么花？,牡丹花,45,35,30,26,24,16,4,牡丹花。,45,35,30,26,24,16,4,,,,,,,,
999,我国登记结婚在是民政局办理吗？（请回答是或不是）,是,45,35,30,26,24,16,4,是。,45,35,30,26,24,16,4,,,,,,,,
1000,传说中的女娲补天，女娲的上半身是人，下半身是什么动物？,蛇,45,35,30,26,24,16,4,蛇。,45,35,30,26,24,16,4,,,,,,,,
1001,电视剧《新白娘子传奇》中，白素贞和谁是夫妻？,许仙,45,35,30,26,24,16,4,许仙。,45,35,30,26,24,16,4,,,,,,,,
1002,最早芭蕾舞出现于宫廷还是学校？,宫廷,45,35,30,26,24,16,4,宫廷。,45,35,30,26,24,16,4,,,,,,,,
1003,含羞草会开花吗？（请回答会或不会）,会,45,35,30,26,24,16,4,会。,45,35,30,26,24,16,4,,,,,,,,
1004,花能否食用？（请回答能或不能）,能,45,35,30,26,24,16,4,能。,45,35,30,26,24,16,4,,,,,,,,
1005,圆舞曲是华尔兹吗？（请回答是或否）,是,45,35,30,26,24,16,4,是。,45,35,30,26,24,16,4,,,,,,,,
1006,“此情无计可消除，才下眉头，却上心头”是谁的词？,李清照,45,35,30,26,24,16,4,李清照。,45,35,30,26,24,16,4,,,,,,,,
1007,日本皇室的花是？,菊花,45,35,30,26,24,16,4,菊花。,45,35,30,26,24,16,4,,,,,,,,
1008,欧蕾咖啡的主要成分是咖啡和牛奶么？（请回答是或不是）,是,45,35,30,26,24,16,4,是。,45,35,30,26,24,16,4,,,,,,,,
1009,“琴棋书画”中的“琴”指什么琴？,瑶琴,45,35,30,26,24,16,4,瑶琴。,45,35,30,26,24,16,4,,,,,,,,
1010,当你面朝南时，左面是？,东,45,35,30,26,24,16,4,东。,45,35,30,26,24,16,4,,,,,,,,
1011,“忽如一夜春风来，千树万树梨花开”一句写的是什么景色？,雪景,45,35,30,26,24,16,4,雪景。,45,35,30,26,24,16,4,,,,,,,,
1012,武则天是中国历史上唯一的女皇帝，她改国号为什么？,周,45,35,30,26,24,16,4,周。,45,35,30,26,24,16,4,,,,,,,,
1013,国产动画片《喜羊羊与灰太狼》中，灰太狼的老婆叫什么名字？,红太狼,45,35,30,26,24,16,4,红太狼。,45,35,30,26,24,16,4,,,,,,,,
1014,江苏卫视孟非主持的哪一档知名节目与冯小刚导演的电影同名？,非诚勿扰,45,35,30,26,24,16,4,非诚勿扰。,45,35,30,26,24,16,4,,,,,,,,
1015,巴黎圣母院的建筑风格是哥特还是洛可可？,洛可可,45,35,30,26,24,16,4,洛可可。,45,35,30,26,24,16,4,,,,,,,,
1016,“金屋藏娇”的故事与哪一位皇帝有关？,汉武帝,45,35,30,26,24,16,4,汉武帝。,45,35,30,26,24,16,4,,,,,,,,
1017,国际风筝节我国哪一城市举行？,潍坊,45,35,30,26,24,16,4,潍坊。,45,35,30,26,24,16,4,,,,,,,,
1018,泼水节是我国彝族还是傣族的传统节日？,傣族,45,35,30,26,24,16,4,傣族。,45,35,30,26,24,16,4,,,,,,,,
1019,著名的“特洛伊之战”起因是为了争夺一位美女还是帅哥？,美女,45,35,30,26,24,16,4,美女。,45,35,30,26,24,16,4,,,,,,,,
1020,丘比特是维纳斯还是波塞冬的儿子？,维纳斯,45,35,30,26,24,16,4,维纳斯。,45,35,30,26,24,16,4,,,,,,,,
1021,成为社会人标志的动画人物是？,小猪佩奇,45,35,30,26,24,16,4,小猪佩奇。,45,35,30,26,24,16,4,,,,,,,,
1022,“但愿人长久，千里共婵娟”是哪位作家的作品？,苏轼,45,35,30,26,24,16,4,苏轼。,45,35,30,26,24,16,4,,,,,,,,
1023,水上芭蕾又被称为花样游泳，对吗？（请回答对或错）,错,45,35,30,26,24,16,4,错。,45,35,30,26,24,16,4,,,,,,,,
1024,《小猪佩奇》是不是也被翻译做《粉红猪小妹》？（请回答是或不是）,是,45,35,30,26,24,16,4,是。,45,35,30,26,24,16,4,,,,,,,,
1025,“似曾相识燕归来”的上一句是？,无可奈何花落去,45,35,30,26,24,16,4,无可奈何花落去。,45,35,30,26,24,16,4,,,,,,,,
1026,最初“糖果”的糖取自？,蜂蜜,45,35,30,26,24,16,4,蜂蜜。,45,35,30,26,24,16,4,,,,,,,,
1027,“梅妻鹤子”是谁的家庭状况？,林和靖,45,35,30,26,24,16,4,林和靖。,45,35,30,26,24,16,4,,,,,,,,
1028,人们通常用来送花的蓝色妖姬其实是什么花？,玫瑰,45,35,30,26,24,16,4,玫瑰。,45,35,30,26,24,16,4,,,,,,,,
1029,巧克力品牌Godiva源自比利时的哪个城市？,布鲁塞尔,45,35,30,26,24,16,4,布鲁塞尔。,45,35,30,26,24,16,4,,,,,,,,
1030,刚刚出生的婴儿啼哭的时候有眼泪吗？（请回答有或没有）,没有,45,35,30,26,24,16,4,没有。,45,35,30,26,24,16,4,,,,,,,,
1031,“沧海月明珠有泪，蓝田日暖玉生烟”出自那首诗？,锦瑟,45,35,30,26,24,16,4,锦瑟。,45,35,30,26,24,16,4,,,,,,,,
1032,被称为“少女的酥胸”的食品是？,马卡龙,45,35,30,26,24,16,4,马卡龙。,45,35,30,26,24,16,4,,,,,,,,
1033,曹雪芹的《红楼梦》中，葬花的人是薛宝钗还是林黛玉？,林黛玉,45,35,30,26,24,16,4,林黛玉。,45,35,30,26,24,16,4,,,,,,,,
1034,施华洛世奇产品上印有的是什么标记？,天鹅,45,35,30,26,24,16,4,天鹅。,45,35,30,26,24,16,4,,,,,,,,
1035,求爱之花白玫瑰原产地是哪个国家？,英国,45,35,30,26,24,16,4,英国。,45,35,30,26,24,16,4,,,,,,,,
1036,《灌篮高手》中，因为赤木晴子的一句“你喜欢篮球吗？”而加入校篮球队的角色是谁？,樱木花道,45,35,30,26,24,16,4,樱木花道。,45,35,30,26,24,16,4,,,,,,,,
1037,霸王别姬讲的是谁的故事？,项羽,45,35,30,26,24,16,4,项羽。,45,35,30,26,24,16,4,,,,,,,,
1038,童话故事中，一说谎话鼻子就会变长的木偶叫什么名字？,匹诺曹,45,35,30,26,24,16,4,匹诺曹。,45,35,30,26,24,16,4,,,,,,,,
1039,2008年奥运会的口号是“同一个世界，同一个梦想”，对还是错？,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
1040,爱丽丝梦游仙境里，爱丽丝是为了追赶什么动物而掉下了神奇的地下世界？,兔子,45,35,30,26,24,16,4,兔子。,45,35,30,26,24,16,4,,,,,,,,
1041,被称为杨树林的口红商标，是否指的是圣保罗？（请回答是或否）,否,45,35,30,26,24,16,4,否。,45,35,30,26,24,16,4,,,,,,,,
1042,有迷幻王子之称，代表作有《说谎》、《你是我的眼》的歌手是林宥嘉，对还是错？,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
1043,迪奥是否是隶属于路易威登旗下的品牌？（请回答是或否）,是,45,35,30,26,24,16,4,是。,45,35,30,26,24,16,4,,,,,,,,
1044,婉约词派代表，有“千古第一才女”之称的宋代女词人是？,李清照,45,35,30,26,24,16,4,李清照。,45,35,30,26,24,16,4,,,,,,,,
1045,被称为“文房四宝”的是？,笔墨纸砚,45,35,30,26,24,16,4,笔墨纸砚。,45,35,30,26,24,16,4,,,,,,,,
1046,书画作品中的“四君子”是指哪四种植物？,梅兰竹菊,45,35,30,26,24,16,4,梅兰竹菊。,45,35,30,26,24,16,4,,,,,,,,
1047,人间天堂香格里拉在我国哪个省？,云南,45,35,30,26,24,16,4,云南。,45,35,30,26,24,16,4,,,,,,,,
1048,网络热门词汇“蓝瘦香菇”是什么意思？,难受想哭,45,35,30,26,24,16,4,难受想哭。,45,35,30,26,24,16,4,,,,,,,,
1049,校园歌曲《童年》的词曲作者是谁？,罗大佑,45,35,30,26,24,16,4,罗大佑。,45,35,30,26,24,16,4,,,,,,,,
1050,结婚五十周年是金婚吗？（请回答是或否）,是,45,35,30,26,24,16,4,是。,45,35,30,26,24,16,4,,,,,,,,
1051,圣诞颂歌《平安夜》的诞生地是?,奥地利,45,35,30,26,24,16,4,奥地利。,45,35,30,26,24,16,4,,,,,,,,
1052,汉字“廿”表示什么？,二十,45,35,30,26,24,16,4,二十。,45,35,30,26,24,16,4,,,,,,,,
1053,“知天命”代指什么年纪?,五十岁,45,35,30,26,24,16,4,五十岁。,45,35,30,26,24,16,4,,,,,,,,
1054,《兰亭序》具有极高的艺术价值，它的作者是？,王羲之,45,35,30,26,24,16,4,王羲之。,45,35,30,26,24,16,4,,,,,,,,
1055,莎士比亚四大悲剧中哪部又称“王子复仇记”？,哈姆雷特,45,35,30,26,24,16,4,哈姆雷特。,45,35,30,26,24,16,4,,,,,,,,
1056,问君能有几多愁，恰似（？）向东流。,一江春水,45,35,30,26,24,16,4,一江春水。,45,35,30,26,24,16,4,,,,,,,,
1057,“国色天香”最初形容的是什么花？,牡丹,45,35,30,26,24,16,4,牡丹。,45,35,30,26,24,16,4,,,,,,,,
1058,世界上的“风车之国”是指哪个国家？,荷兰,45,35,30,26,24,16,4,荷兰。,45,35,30,26,24,16,4,,,,,,,,
1059,“君子之交淡若水，小人之交甘若醴”出自《庄子》还是《论语》？,庄子,45,35,30,26,24,16,4,庄子。,45,35,30,26,24,16,4,,,,,,,,
1060,中国的国花是什么花？,牡丹,45,35,30,26,24,16,4,牡丹。,45,35,30,26,24,16,4,,,,,,,,
1061,俄罗斯的国花是什么花？,向日葵,45,35,30,26,24,16,4,向日葵。,45,35,30,26,24,16,4,,,,,,,,
